Title,ISBN,Author,Book type,Original Price,Discounted Price,ISBN-10,Published Date,Publisher,No. of Pages
book not found,9780062242273,,,,,,,,
Hulk,9780785171393,"Greg Pak, John Romita",917505,13.19,10.99,785171398,06-03-2019,Marvel Entertainment,
The Power Is Within You,9781401928926,Louise Hay,917505,10.26,9.99,1401928927,01-01-2000,Hay House,238
book not found,9781101984826,,,,,,,,
The Gateway to the Seer Realm,9780768487817,"Barbie Breathitt, James W. Goll, Chuck Pierce",917505,24.93,20.99,768487811,21-08-2012,"Destiny Image, Inc.",316
book not found,9780330513081,,,,,,,,
Artemis Fowl and the Opal Deception,9780141927237,Eoin Colfer,917505,12.99,12.99,141927232,06-04-2006,Penguin Random House Children's UK,384
Age of Iron,9781405528528,Angus Watson,917505,11.99,11.99,1405528524,02-09-2014,"Little, Brown Book Group",560
Nemesis,9781407013350,"Jo Nesbo, Don Bartlett",917505,15.99,15.99,1407013351,01-04-2010,Random House,720
Last Seen Alive,9781405926416,Claire Douglas,917505,15.99,15.99,1405926414,13-07-2017,Penguin Books Ltd,400
Fever of the Bone,9780748114696,Val McDermid,917505,11.99,11.99,748114696,03-09-2009,"Little, Brown Book Group",448
book not found,9781291841527,,,,,,,,
"Who am I, again?",9780571342624,Lenny Henry,917505,18.69,15.99,571342620,01-10-2019,Faber & Faber,352
Sophie's World,9780297864073,Jostein Gaarder,917505,12.99,12.99,297864076,15-07-2010,Orion,448
Gettysburg,9780547526843,Stephen W. Sears,917505,11.99,11.99,547526849,03-11-2004,HarperCollins,640
book not found,9781311206527,,,,,,,,
The Charisma Myth,9780670922888,Olivia Fox Cabane,917505,16.99,16.99,670922889,01-10-2012,Penguin Books Ltd,272
The Rise and Fall of the British Nation,9780141975962,David Edgerton,917505,18.99,18.99,141975962,28-06-2018,Penguin Books Ltd,720
The Light that Failed,9780241345719,"Ivan Krastev, Stephen Holmes",917505,15.99,15.99,241345715,31-10-2019,Penguin Books Ltd,256
Death's End,9780765377104,"Cixin Liu, Ken Liu",917504,52.25,52.25,765377101,20-09-2016,TOR BOOKS                     ,608
Percy Jackson and the Battle of the Labyrinth,9780141919140,Rick Riordan,917505,12.99,12.99,141919140,05-03-2009,Penguin Books Ltd,352
book not found,9780330525442,,,,,,,,
book not found,9780544866966,,,,,,,,
The Cleaner of Chartres,9780241963333,Salley Vickers,917505,15.99,15.99,241963338,01-11-2012,Penguin Books Ltd,304
Thursday's Child,9780141964041,Nicci French,917505,15.99,15.99,141964049,10-04-2014,Penguin Books Ltd,320
Funny Girl,9780241965214,Nick Hornby,917505,15.99,15.99,241965217,06-11-2014,Penguin Books Ltd,256
book not found,9780761158288,,,,,,,,
Two Women,9780755350766,Martina Cole,917505,11.99,11.99,755350766,04-09-2008,Headline,672
The Corfu Trilogy,9780141911137,Gerald Durrell,917505,18.99,18.99,141911131,03-08-2006,Penguin Books Ltd,768
book not found,9781101559901,,,,,,,,
The Well of Ascension,9780575097759,Brandon Sanderson,917505,11.99,11.99,575097752,30-03-2010,Orion,800
book not found,9780316408769,,,,,,,,
You Can't Hide,9780755372225,Karen Rose,917505,11.99,11.99,755372220,15-10-2009,Headline,300
The Glass Castle,9780748115563,Jeannette Walls,917505,11.99,11.99,748115560,04-02-2010,"Little, Brown Book Group",352
book not found,9780285641266,,,,,,,,
Lights Out Till Dawn,9780755358939,Dee Williams,917505,12.99,12.99,755358937,09-06-2011,Headline,320
What Is Mathematics?,9780199754878,"the late Richard Courant, Herbert Robbins",917505,30.00,30.00,019975487X,18-07-1996,Oxford University Press Academic US,0
We Have Always Lived in the Castle,9780141927558,Shirley Jackson,917505,15.99,15.99,141927550,01-10-2009,Penguin Books Ltd,176
Mary Queen of Scots,9780241986899,John Guy,917505,15.99,15.99,241986893,31-01-2019,Penguin Books Ltd,100
Bookends,9780141903163,Jane Green,917505,15.99,15.99,141903163,01-06-2000,Penguin Books Ltd,400
book not found,9780199705566,,,,,,,,
book not found,9780330472944,,,,,,,,
book not found,9780316341707,,,,,,,,
The Shadow Rising,9780748115372,Robert Jordan,917505,12.99,12.99,748115374,19-01-2010,"Little, Brown Book Group",1056
book not found,9780765388889,,,,,,,,
book not found,9780060583262,,,,,,,,
book not found,9781101475782,,,,,,,,
Love Me Not,9781405925648,M. J. Arlidge,917505,15.99,15.99,1405925647,18-05-2017,Penguin Books Ltd,368
Adolf Hitler,9780241966150,Spike Milligan,917505,14.99,14.99,241966159,13-12-2012,Penguin Books Ltd,144
I'm Watching You,9780141960401,Mary Burton,917505,14.99,14.99,014196040X,19-08-2010,Penguin Books Ltd,448
How to be Good,9780141925288,Nick Hornby,917505,15.99,15.99,141925280,05-05-2005,Penguin Books Ltd,256
book not found,9780241238844,,,,,,,,
book not found,9781281371928,,,,,,,,
The Penguin History of the United States of America,9780141937458,Hugh Brogan,917505,18.99,18.99,141937459,29-03-2001,Penguin Books Ltd,752
Dust,9780748130771,Patricia Cornwell,917505,11.99,11.99,748130772,12-11-2013,"Little, Brown Book Group",528
I Feel Bad About My Neck,9781407037783,Nora Ephron,917505,15.99,15.99,1407037781,04-09-2008,Transworld,224
Cravings,9781101903919,"Chrissy Teigen, Adeena Sussman",917504,59.75,59.75,1101903910,23-02-2016,POTTER CLARKSON N             ,240
book not found,9780230771475,,,,,,,,
book not found,9780061974267,,,,,,,,
book not found,9781306064026,,,,,,,,
When the Eagle Hunts (Eagles of the Empire 3),9780755350834,Simon Scarrow,917505,12.99,12.99,755350839,04-09-2008,Headline,448
Love in the Time of Cholera,9780241968574,Gabriel Garcia Marquez,917505,15.99,15.99,241968577,06-03-2014,Penguin Books Ltd,368
The Lemonade War,9780547529875,Jacqueline Davies,917505,4.99,4.99,547529872,04-05-2009,HarperCollins,
Skinwalker,9781101082218,Faith Hunter,917505,13.19,10.99,1101082216,07-07-2009,Penguin Publishing Group,0
The Lady of the Rivers,9780857204301,Philippa Gregory,917505,13.99,13.99,857204300,15-09-2011,Simon & Schuster UK,512
The Honourable Schoolboy,9780241322369,John le Carré,917505,15.99,15.99,241322367,27-09-2018,Penguin Books Ltd,704
book not found,9781306017466,,,,,,,,
Merciless,9780141969053,Mary Burton,917505,15.99,15.99,141969059,15-03-2012,Penguin Books Ltd,480
State of Emergency,9780241956915,Dominic Sandbrook,917505,19.99,19.99,241956919,26-05-2011,Penguin Books Ltd,768
The Happy Return,9780141959368,C.S. Forester,917505,15.99,15.99,141959363,05-10-2006,Penguin Books Ltd,304
From Potter's Field,9780748109388,Patricia Cornwell,917505,11.99,11.99,748109382,04-09-2008,"Little, Brown Book Group",416
The Boy Who Followed His Father into Auschwitz,9780241359181,Jeremy Dronfield,917505,16.99,16.99,024135918X,24-01-2019,Penguin Books Ltd,320
The House on Tradd Street,9781101079089,Karen White,917505,13.70,11.99,1101079088,04-11-2008,Penguin Publishing Group,352
book not found,9780698178519,,,,,,,,
Time of Death,9781405527590,Mark Billingham,917505,11.99,11.99,1405527595,23-04-2015,"Little, Brown Book Group",448
Essentialism,9780753550281,Greg McKeown,917505,18.99,18.99,753550288,17-04-2014,Ebury Publishing,272
Don't Want To Miss A Thing,9780755355983,Jill Mansell,917505,11.99,11.99,755355989,31-01-2013,Headline,352
Goodnight Lady,9780755350759,Martina Cole,917505,11.99,11.99,755350758,10-06-2005,Headline,300
book not found,9781299091436,,,,,,,,
Homecoming Girls,9781409010661,Val Wood,917505,15.99,15.99,140901066X,30-11-2010,Transworld,416
Streams of Silver,9780786954056,R.A. Salvatore,917505,16.12,12.99,786954051,23-06-2009,Wizards of the Coast Publishing,384
Shoes Were For Sunday,9780241957936,Molly Weir,917505,14.99,14.99,241957931,29-03-2012,Penguin Books Ltd,208
book not found,9780358168508,,,,,,,,
Baptism of Fire,9780575090989,"Andrzej Sapkowski, David French",917505,12.99,12.99,575090987,06-03-2014,Orion,288
book not found,9781400078998,,,,,,,,
Fear is the Key,9780007289264,Alistair MacLean,917505,9.99,9.99,000728926X,04-09-2008,HarperCollins Publishers,384
book not found,9780061759734,,,,,,,,
The Song of Achilles,9781408818909,Madeline Miller,917505,15.99,13.99,1408818906,05-09-2011,Bloomsbury Publishing,368
book not found,9780748112616,,,,,,,,
The Annotated Little Women (The Annotated Books),9780393248821,"Louisa May Alcott, John Matteson",917505,61.55,49.99,393248828,22-10-2015,W. W. Norton & Company,668
Days Without End,9780571277032,Sebastian Barry,917505,14.29,12.99,571277039,18-10-2016,Faber & Faber,280
Wham! George & Me,9780241385838,Andrew Ridgeley,917505,19.99,19.99,241385830,03-10-2019,Penguin Books Ltd,368
The Game of Life and How to Play It,9781101136249,Florence Scovel Shinn,917505,20.54,16.99,1101136243,03-09-2009,Penguin Publishing Group,
Tom Clancy's Duty and Honour,9781405922265,Grant Blackwood,917505,15.99,15.99,1405922265,16-06-2016,Penguin Books Ltd,512
A Gift for Dying,9781405932493,M. J. Arlidge,917505,15.99,15.99,140593249X,07-03-2019,Penguin Books Ltd,400
book not found,9780995774421,,,,,,,,
book not found,9780307796462,,,,,,,,
Our Kind of Traitor,9780141960951,John le Carré,917505,15.99,15.99,141960957,16-09-2010,Penguin Books Ltd,400
4th of July,9780755387083,"James Patterson, Maxine Paetro",917505,4.99,4.99,755387082,28-04-2011,Headline,351
A Lesser Evil,9780141900957,Lesley Pearse,917505,15.99,15.99,141900954,19-01-2006,Penguin Books Ltd,528
Rachel's Holiday,9780141909813,Marian Keyes,917505,15.99,15.99,141909811,26-05-2005,Penguin Books Ltd,640
book not found,9781370446810,,,,,,,,
Vegan Under Pressure,9780544464032,Jill Nussinow,917505,26.99,26.99,544464036,12-01-2016,HarperCollins,288
Binti,9780765384461,Nnedi Okorafor,917505,3.99,3.99,765384469,22-09-2015,Tor Publishing Group,
The 5th Horseman,9780755387281,"James Patterson, Maxine Paetro",917505,12.99,12.99,755387287,28-04-2011,Headline,354
Refuge,9781310011504,Karen Lynch,917505,6.47,6.47,1310011508,18-11-2015,Karen Lynch,
Heart Is A Lonely Hunter,9780547346656,Carson McCullers,917505,26.99,26.99,547346654,25-01-2011,HarperCollins,
The Rose Demon,9780755350469,Paul Doherty,917505,12.99,12.99,755350464,25-09-2012,Headline,464
"Pure, White and Deadly",9780241965290,"John Yudkin, Robert Lustig",917505,16.99,16.99,241965292,01-11-2012,Penguin Books Ltd,224
The Hazel Wood,9781250147905,Melissa Albert,917504,37.50,37.50,1250147905,30-01-2018,FLATIRON                      ,368
Into the Fire,9780679645443,"Dakota Meyer, Bing West",917505,25.70,20.99,679645446,25-09-2012,Random House Publishing Group,
book not found,9780230763197,,,,,,,,
Blood Cross,9781101171226,Faith Hunter,917505,11.72,10.99,1101171227,05-01-2010,Penguin Publishing Group,336
The Penguin History of the World,9780141968728,"J M Roberts, Odd Arne Westad",917505,19.99,19.99,141968729,28-03-2013,Penguin Books Ltd,1280
book not found,9781311858375,,,,,,,,
Religion and the Decline of Magic,9780141932408,Sir Keith Thomas,917505,19.99,19.99,141932406,30-01-2003,Penguin Books Ltd,880
Normal People,9780571334667,Sally Rooney,917505,16.49,14.99,571334660,28-08-2018,Faber & Faber,304
The Empty Cradle,9780755385775,Rosie Goodwin,917505,11.99,11.99,755385772,08-11-2012,Headline,357
book not found,9781118808085,,,,,,,,
The Great Divorce,9780060652951,C. S. Lewis,917504,31.75,31.75,60652950,21-04-2015,HARPERCOLLINS                 ,160
The Smartest Guys in the Room,9780241968673,"Bethany McLean, Peter Elkind",917505,16.99,16.99,241968674,31-10-2013,Penguin Books Ltd,480
The Summer Queen,9780751548303,Elizabeth Chadwick,917504,24.99,21.75,751548308,08-07-2014,Little Brown,496
Top Marks For Murder,9780241348413,Robin Stevens,917505,9.99,9.99,241348412,08-08-2019,Penguin Random House Children's UK,352
The Autobiography,9780241401453,Sir Alastair Cook,917505,14.99,14.99,241401453,05-09-2019,Penguin Books Ltd,288
The Best Intentions,9780983866541,Candice Hern,917505,3.99,3.99,983866546,20-03-2012,Candice Hern,
Walking in Wonder,9780525575290,"John O'Donohue, John Quinn, Krista Tippett",917505,25.70,20.99,525575294,06-11-2018,Random House Publishing Group,
Comeback,9780141942414,Dick Francis,917505,15.99,15.99,014194241X,16-02-2012,Penguin Books Ltd,288
The Way of Zen,9780307784346,Alan W. Watts,917505,8.55,7.99,307784347,16-02-2011,Knopf Doubleday Publishing Group,
The 5th Horseman,9780446699310,"James Patterson, Maxine Paetro",917504,37.83,37.83,446699314,17-04-2007,GRAND CENTRAL PUBL            ,432
The Cromwell Street Murders,9780752471372,"John Bennett, Graham Gardner",917505,10.99,9.99,752471376,30-10-2011,The History Press,520
After You with the Pistol,9780241970324,Kyril Bonfiglioli,917505,15.99,15.99,241970326,05-06-2014,Penguin Books Ltd,198
The Outcast,9781407013152,Sadie Jones,917505,15.99,15.99,1407013157,04-09-2008,Random House,480
George's Marvellous Medicine,9780141929859,"Roald Dahl, Quentin Blake",917505,9.99,9.99,141929855,06-09-2007,Penguin Random House Children's UK,128
book not found,9780995774452,,,,,,,,
Lanny,9780571340309,Max Porter,917505,16.49,14.99,057134030X,05-03-2019,Faber & Faber,224
Holly,9780743493529,Jude Deveraux,917505,6.99,6.99,743493524,10-11-2003,Pocket Books,288
The Notebook,9780748130467,Nicholas Sparks,917505,11.99,11.99,748130462,07-04-2011,"Little, Brown Book Group",224
book not found,9781405518499,,,,,,,,
Cross Country,9781407005355,James Patterson,917505,15.99,15.99,1407005359,06-11-2008,Random House,432
Stolen,9780141917672,Lesley Pearse,917505,15.99,15.99,141917679,28-01-2010,Penguin Books Ltd,496
When God Was a Rabbit,9780755379309,Sarah Winman,917504,22.99,20.35,755379306,29-11-2011,Headline,352
book not found,9781328561763,,,,,,,,
book not found,9781105876677,,,,,,,,
book not found,9780297868125,,,,,,,,
The Odessa File,9781407098012,Frederick Forsyth,917505,15.99,15.99,1407098012,30-09-2008,Random House,448
Die Trying,9781407070254,Lee Child,917505,16.99,16.99,1407070258,04-09-2008,Transworld,560
book not found,9780230771253,,,,,,,,
Secrets of a Sun King,9780571328505,Emma Carroll,917505,10.99,9.99,571328504,31-07-2018,Faber & Faber,304
book not found,9781118023709,,,,,,,,
Fanatical Prospecting,9781119144762,Jeb Blount,917505,35.19,35.19,1119144760,29-09-2015,Wiley Professional Development (P&T),0
The Looking Glass War,9780141967479,John le Carré,917505,15.99,15.99,141967471,03-11-2011,Penguin Books Ltd,288
The Miracle of Mindfulness,9780807012444,Thich Nhat Hanh,917505,22.01,17.99,807012440,01-01-2000,Beacon Press,0
book not found,9780997389999,,,,,,,,
book not found,9781322030517,,,,,,,,
Blind Faith,9781407033839,Ben Elton,917505,15.99,15.99,1407033832,04-09-2008,Transworld,368
book not found,9780765391360,,,,,,,,
The Doll's House,9781405919203,M. J. Arlidge,917505,15.99,15.99,1405919205,12-02-2015,Penguin Books Ltd,448
Elm Tree Road,9780749040567,Anna Jacobs,917505,14.38,12.99,749040564,29-08-2011,Allison & Busby,352
The Holocaust,9780795337192,Martin Gilbert,917505,31.89,25.99,795337191,01-09-2018,RosettaBooks,
Resistance,9781416545484,J.M. Dillard,917505,11.99,11.99,1416545484,28-08-2007,Pocket Books/Star Trek,384
The Night Watch,9780748129331,Sarah Waters,917505,11.99,11.99,748129332,03-02-2011,"Little, Brown Book Group",512
The Runaway,9780755350728,Martina Cole,917505,11.99,11.99,755350723,10-06-2005,Headline,300
Athelstan (Penguin Monarchs),9780241187821,Tom Holland,917505,12.99,12.99,241187826,30-06-2016,Penguin Books Ltd,160
Douglas MacArthur,9780812994896,Arthur Herman,917505,25.70,20.99,812994892,14-06-2016,Random House Publishing Group,
book not found,9780156035422,,,,,,,,
City of Sin,9780857200259,Catharine Arnold,917505,16.99,16.99,857200259,05-08-2010,Simon & Schuster UK,384
The Hairy Bikers' Great Curries,9780297867340,Hairy Bikers,917505,17.99,17.99,297867342,28-02-2013,Orion,288
Bridge for Complete Beginners,9780716023302,Paul Mendelson,917505,12.99,12.99,071602330X,01-03-2012,"Little, Brown Book Group",192
The Sunrise,9780755377824,Victoria Hislop,917505,12.99,12.99,755377826,25-09-2014,Headline,448
book not found,9780785170150,,,,,,,,
book not found,9780203414514,,,,,,,,
Whispers,9780755383832,Rosie Goodwin,917505,11.99,11.99,755383834,10-11-2011,Headline,347
book not found,9780230739093,,,,,,,,
Small Gods,9781407034843,Terry Pratchett,917505,15.99,15.99,1407034847,26-12-2008,Transworld,400
book not found,9780718183226,,,,,,,,
Saving Grace,9781101533079,Julie Garwood,917505,15.42,12.99,1101533072,07-06-2011,Penguin Publishing Group,1
Dragons of Autumn Twilight,9780786954377,"Margaret Weis, Tracy Hickman",917505,16.12,12.99,078695437X,21-12-2010,Wizards of the Coast Publishing,448
A Good Enough Mother,9780571348404,Bev Thomas,917505,13.19,11.99,571348408,07-03-2019,Faber & Faber,336
book not found,9780544114517,,,,,,,,
book not found,9780307386588,,,,,,,,
Last Things,9780755120130,C.P. Snow,917505,10.99,9.99,755120132,01-10-2015,House of Stratus,394
book not found,9781311018953,,,,,,,,
The Tutor,9780753529065,Portia Da Costa,917505,14.99,14.99,753529068,30-09-2010,Ebury Publishing,320
Beneath a Burning Sky,9780751565058,Jenny Ashcroft,917505,11.99,11.99,751565059,29-11-2016,"Little, Brown Book Group",416
book not found,9780330508247,,,,,,,,
The Source,9780812986242,"James A. Michener, Steve Berry",917505,5.99,5.99,812986245,26-11-2013,Random House Publishing Group,
Dork Diaries,9780857076755,Rachel Renee Russell,917505,9.99,9.99,857076752,22-12-2011,Simon & Schuster UK,288
The Course of Love,9780241962121,Alain de Botton,917505,15.99,15.99,241962129,28-04-2016,Penguin Books Ltd,256
book not found,9781306023139,,,,,,,,
Broken,9780755350742,Martina Cole,917505,11.99,11.99,075535074X,06-10-2005,Headline,300
Scoundrel,9780141952055,Bernard Cornwell,917505,15.99,15.99,141952059,02-11-2006,Penguin Books Ltd,320
The One Plus One,9781405909068,Jojo Moyes,917505,15.99,15.99,1405909064,27-02-2014,Penguin Books Ltd,448
Why You?,9780241970225,James Reed,917505,16.99,16.99,241970229,01-01-2015,Penguin Books Ltd,272
The Pact,9780061980244,Jodi Picoult,917505,12.99,11.99,61980242,06-10-2009,HarperCollins,512
This Changes Everything,9780141971803,Naomi Klein,917505,16.99,16.99,141971800,16-09-2014,Penguin Books Ltd,352
Cure Your Child with Food,9780761176916,"Kelly Dorfman, Richard E. Layton M.D.",917505,23.99,23.99,761176918,14-05-2013,Workman Publishing Company,368
Betty Crocker Lost Recipes,9781328710376,Betty Crocker,917505,10.99,10.99,1328710378,10-10-2017,HarperCollins,240
"The Doomsday Prophecy (Ben Hope, Book 3)",9780007320042,Scott Mariani,917505,12.99,12.99,7320043,06-03-2009,HarperCollins Publishers,482
The Tideway Girls,9780755372775,Pamela Evans,917505,12.99,12.99,755372778,01-10-2009,Headline,300
Maigret and the Informer,9780241304396,"Georges Simenon, William Hobson",917505,15.99,15.99,241304393,05-12-2019,Penguin Books Ltd,160
